Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-01-14,102.87000274658203,101.26000213623047,101.9000015258789,102.05000305175781,28437100.0,100.56307220458984,MSFT
2019-01-15,105.05000305175781,101.87999725341797,102.51000213623047,105.01000213623047,31587600.0,103.47994995117188,MSFT
2019-01-16,106.26000213623047,104.95999908447266,105.26000213623047,105.37999725341797,29853900.0,103.84455108642578,MSFT
2019-01-17,106.62999725341797,104.76000213623047,105.0,106.12000274658203,28393000.0,104.57376861572266,MSFT
2019-01-18,107.9000015258789,105.91000366210938,107.45999908447266,107.70999908447266,37427600.0,106.1406021118164,MSFT
2019-01-22,107.0999984741211,104.86000061035156,106.75,105.68000030517578,32371300.0,104.14017486572266,MSFT
2019-01-23,107.04000091552734,105.33999633789062,106.12000274658203,106.70999908447266,25874300.0,105.15516662597656,MSFT
2019-01-24,107.0,105.33999633789062,106.86000061035156,106.19999694824219,23164800.0,104.65260314941406,MSFT
2019-01-25,107.87999725341797,106.19999694824219,107.23999786376953,107.16999816894531,31225600.0,105.60846710205078,MSFT
2019-01-28,106.4800033569336,104.66000366210938,106.26000213623047,105.08000183105469,29476700.0,103.5489273071289,MSFT
2019-01-29,104.97000122070312,102.16999816894531,104.87999725341797,102.94000244140625,31490500.0,101.44010162353516,MSFT
2019-01-30,106.37999725341797,104.33000183105469,104.62000274658203,106.37999725341797,49471900.0,104.8299789428711,MSFT
2019-01-31,105.22000122070312,103.18000030517578,103.80000305175781,104.43000030517578,55636400.0,102.90839385986328,MSFT
2019-02-01,104.0999984741211,102.3499984741211,103.77999877929688,102.77999877929688,35535700.0,101.28243255615234,MSFT
2019-02-04,105.80000305175781,102.7699966430664,102.87000274658203,105.73999786376953,31315100.0,104.19929504394531,MSFT
2019-02-05,107.2699966430664,105.95999908447266,106.05999755859375,107.22000122070312,27325400.0,105.65774536132812,MSFT
2019-02-06,107.0,105.52999877929688,107.0,106.02999877929688,20609800.0,104.48507690429688,MSFT
2019-02-07,105.58999633789062,104.29000091552734,105.19000244140625,105.2699966430664,29760700.0,103.73614501953125,MSFT
2019-02-08,105.77999877929688,104.26000213623047,104.38999938964844,105.66999816894531,21461100.0,104.13032531738281,MSFT
2019-02-11,106.58000183105469,104.97000122070312,106.19999694824219,105.25,18914100.0,103.71644592285156,MSFT
2019-02-12,107.13999938964844,105.4800033569336,106.13999938964844,106.88999938964844,25056600.0,105.33255004882812,MSFT
2019-02-13,107.77999877929688,106.70999908447266,107.5,106.80999755859375,18394900.0,105.25371551513672,MSFT
2019-02-14,107.29000091552734,105.66000366210938,106.30999755859375,106.9000015258789,21784700.0,105.3424072265625,MSFT
